date,open,high,low,close,volume
1594022400000,0.000342,0.000343,0.00034,0.000341,1281038.0
1594018800000,0.000337,0.000341,0.000337,0.000341,5522982.0
1594015200000,0.000341,0.000342,0.000336,0.000338,10210754.0
1594011600000,0.000339,0.00034,0.000338,0.00034,2368624.0
1594008000000,0.000343,0.000343,0.000338,0.000339,7475536.0
1594004400000,0.00034,0.000343,0.000339,0.000343,3016290.0
1594000800000,0.000338,0.000341,0.000336,0.00034,9566749.0
1593997200000,0.000337,0.00034,0.000335,0.000338,1065088.0
1593993600000,0.000335,0.000339,0.000335,0.000337,6113560.0
1593990000000,0.000336,0.000336,0.000335,0.000335,1766327.0
1593986400000,0.000332,0.000338,0.000332,0.000336,5614745.0
1593982800000,0.000334,0.000334,0.00033,0.000332,9022521.0
1593979200000,0.000337,0.000337,0.000332,0.000335,10807158.0
1593975600000,0.000335,0.000338,0.000333,0.000338,11376213.0
1593972000000,0.000335,0.000335,0.000335,0.000335,3184623.0
1593968400000,0.000336,0.000337,0.000332,0.000335,4288196.0
1593964800000,0.000338,0.000338,0.000334,0.000336,10435423.0
1593961200000,0.000338,0.000339,0.000333,0.000338,13317354.0
1593957600000,0.000336,0.000339,0.000336,0.000339,2741362.0
1593954000000,0.000339,0.000339,0.000336,0.000337,2176014.0
1593950400000,0.000342,0.000342,0.000337,0.000339,6296393.0
1593946800000,0.000343,0.000344,0.000342,0.000343,2046300.0
1593943200000,0.000342,0.000344,0.00034,0.000343,10774570.0
1593939600000,0.000344,0.000344,0.000341,0.000342,4826314.0
1593936000000,0.000341,0.000352,0.00034,0.000344,36395486.0
1593932400000,0.000342,0.000353,0.000338,0.000341,30424766.0
1593928800000,0.000343,0.000345,0.00034,0.000342,14043343.0
1593925200000,0.000348,0.00035,0.00034,0.000342,18925246.0
1593921600000,0.00035,0.00035,0.000346,0.000348,8484682.0
1593918000000,0.000351,0.000351,0.000349,0.000351,2425367.0
1593914400000,0.00035,0.000351,0.000349,0.00035,3408093.0
1593910800000,0.000349,0.000353,0.000349,0.000351,1305766.0
1593907200000,0.000351,0.000351,0.000348,0.000349,2789018.0
1593903600000,0.000351,0.000352,0.000349,0.000351,4315438.0
1593900000000,0.000348,0.000354,0.000347,0.000351,9726410.0
1593896400000,0.000347,0.000348,0.000347,0.000348,2011600.0
1593892800000,0.000348,0.000349,0.000346,0.000347,2927087.0
1593889200000,0.000346,0.000351,0.000346,0.000348,3885776.0
1593885600000,0.000347,0.000349,0.000345,0.000346,4719357.0
1593882000000,0.000346,0.000354,0.000346,0.000347,11183440.0
1593878400000,0.000346,0.000346,0.000346,0.000346,3741966.0
1593874800000,0.000348,0.000349,0.000347,0.000347,3685844.0
1593871200000,0.000349,0.00035,0.000346,0.000347,4306578.0
1593867600000,0.000345,0.00035,0.000345,0.000349,4231557.0
1593864000000,0.000345,0.000347,0.000343,0.000345,3366812.0
1593860400000,0.000348,0.00035,0.000343,0.000345,4829489.0
1593856800000,0.000347,0.00035,0.000346,0.000347,12438175.0
1593853200000,0.000349,0.000349,0.000346,0.000346,5536523.0
1593849600000,0.000351,0.000353,0.000348,0.000349,22408815.0
1593846000000,0.000352,0.000353,0.00035,0.000351,7349027.0
1593842400000,0.000352,0.000354,0.00035,0.000352,14053444.0
1593838800000,0.00035,0.000353,0.00035,0.000353,11703430.0
1593835200000,0.000351,0.000351,0.00035,0.00035,41055889.0
1593831600000,0.000353,0.000353,0.00035,0.000352,5158377.0
1593828000000,0.000351,0.000353,0.00035,0.000353,54145201.0
1593824400000,0.000341,0.000351,0.000341,0.00035,66482398.0
1593820800000,0.000342,0.000342,0.00034,0.000342,2740608.0
1593817200000,0.000341,0.000343,0.00034,0.000343,4328456.0
1593813600000,0.000343,0.000345,0.000341,0.000341,6082845.0
1593810000000,0.000342,0.000344,0.000339,0.000343,10145055.0
1593806400000,0.000333,0.000346,0.000331,0.000342,28567402.0
1593802800000,0.000336,0.000337,0.000332,0.000334,3199704.0
1593799200000,0.000335,0.000337,0.000335,0.000337,4644863.0
1593795600000,0.000336,0.000336,0.000334,0.000335,3259272.0
1593792000000,0.000341,0.000342,0.000331,0.000337,20772644.0
1593788400000,0.00034,0.000342,0.000335,0.000342,25690844.0
1593784800000,0.000339,0.000342,0.000338,0.00034,4672987.0
1593781200000,0.00034,0.000341,0.000337,0.000339,7956768.0
1593777600000,0.00034,0.000342,0.000337,0.000341,13810825.0
1593774000000,0.000344,0.000347,0.000337,0.000341,25341604.0
1593770400000,0.000334,0.000344,0.000334,0.000344,16522912.0
1593766800000,0.000336,0.000337,0.000331,0.000335,7089427.0
1593763200000,0.000334,0.000337,0.000333,0.000337,12671059.0
1593759600000,0.000337,0.000338,0.000333,0.000334,6568639.0
1593756000000,0.000333,0.000337,0.000333,0.000337,4251997.0
1593752400000,0.000334,0.000334,0.000333,0.000333,2283429.0
1593748800000,0.00034,0.000341,0.000334,0.000335,9178959.0
1593745200000,0.000338,0.000345,0.000337,0.00034,6825831.0
1593741600000,0.000327,0.00035,0.000327,0.000338,77527377.0
1593738000000,0.000327,0.000327,0.000326,0.000326,3159951.0
1593734400000,0.000326,0.000328,0.000325,0.000327,15370039.0
1593730800000,0.000326,0.000327,0.000325,0.000326,4640971.0
1593727200000,0.000327,0.000328,0.000322,0.000325,9070199.0
1593723600000,0.000327,0.000338,0.000326,0.000327,41405863.0
1593720000000,0.000326,0.00033,0.000326,0.000327,6023588.0
1593716400000,0.000321,0.000326,0.000321,0.000326,13651084.0
1593712800000,0.000318,0.000321,0.000318,0.000321,7048330.0
1593709200000,0.000315,0.000318,0.000315,0.000318,4404873.0
1593705600000,0.000321,0.000322,0.00031,0.000315,24886375.0
1593702000000,0.000333,0.000333,0.000315,0.000322,112435530.0
1593698400000,0.000335,0.000338,0.000333,0.000334,6404790.0
1593694800000,0.00033,0.000339,0.000328,0.000334,31136560.0
1593691200000,0.000328,0.000332,0.000328,0.000328,4315521.0
1593687600000,0.000328,0.00033,0.000326,0.000327,12370746.0
1593684000000,0.000328,0.000331,0.000324,0.000328,23050389.0
1593680400000,0.000332,0.000333,0.000326,0.000329,18066935.0
1593676800000,0.000333,0.000333,0.000331,0.000332,7217770.0
1593673200000,0.000333,0.000337,0.000332,0.000333,7610611.0
1593669600000,0.000336,0.000336,0.000331,0.000332,15094050.0
1593666000000,0.000335,0.00034,0.000335,0.000337,10924193.0
1593662400000,0.000331,0.000334,0.000331,0.000334,3000509.0
1593658800000,0.000337,0.00034,0.000331,0.000332,11726324.0
1593655200000,0.000331,0.000339,0.000328,0.000337,13327528.0
1593651600000,0.000335,0.000336,0.000329,0.000331,6204210.0
1593648000000,0.000328,0.000336,0.000327,0.000335,29437984.0
